sentiment,id,date,text
0,1501728941194678275,2022-03-10 01:17:35+00:00,An incredible two days of learning with people from around the country Favorite quote `` I have been in the helping profession for 25 years and I am shocked at what I did n't know '' What a privilege to do this work Join us in June for our next virtual Beegle Poverty Institute
0,1501728223419408386,2022-03-10 01:14:43+00:00,queenofdimeras Yay 😍 I love meeting awesome people from Twitter ♥️
0,1501724676262965257,2022-03-10 01:00:38+00:00,Signing off for the night This was a no good very bad day for immigrants That is all
0,1501724596822843398,2022-03-10 01:00:19+00:00,I ’ m glad God removed those people from my life
0,1501723633034706946,2022-03-10 00:56:29+00:00,Itsagoodlife48G They 're adults so no grades They 're just so grateful to me so they like to surprise me with treats It 's been an honor teaching immigrants
0,1501721342005039108,2022-03-10 00:47:23+00:00,K almost done My mother ’ s parents were Norwegian “ immigrants ” they built a whole village and church in dockton WA Nobody built a wall around them My fathers family have been here for who knows how long Francics Marion one of Washington ’ s generals Who gives a 🖕
0,1501720993491943426,2022-03-10 00:46:00+00:00,This bill thinks it can keep people from leaving Idaho The bill is basically saying that the state has the right to inhibit the free movement of citizens That 's not something that can be allowed to stand https //t.co/S9aHUAarv2
0,1501716476796948482,2022-03-10 00:28:03+00:00,jwdeal1959 WISH_TV Better get more immigrants here right away
0,1501714752682135554,2022-03-10 00:21:12+00:00,"“ We had 2,000 people from Irvine going to the County Board of Supervisors meeting protesting because the county wanted to place a temporary homeless shelter in the Great Park in Irvine which at the time was basically abandoned. ” i do n't miss that part https //t.co/uLrYrYRxnF"
0,1501711160495640579,2022-03-10 00:06:55+00:00,What about immigrants from our southern border 😡 https //t.co/qopGnA3eHr
0,1501708169944256513,2022-03-09 23:55:02+00:00,Sarah41686001 PressSec So “ never mind how Putin ’ s minions will💕my tweet to reframe his war as equivalent to US ones ” Got it I ’ ve been anti-war all my adult life and our rep here was the only one to vote against the AUMF WE are not distracting people from Putin ’ s depraved attacks at a critical time
0,1501705787458134024,2022-03-09 23:45:34+00:00,Exactly exactly EXACTLY There is a very clear really blatant and most obvious difference and definite distinction between how immigrants are treated at the borders and beyond those designated points based solely upon their race and the color of their skin https //t.co/H95bn78U9G
0,1501704534334353416,2022-03-09 23:40:35+00:00,Loosing to many people from drug use
0,1501702607345233920,2022-03-09 23:32:56+00:00,You stopped all people from drilling and now we 're in the predicament and you 're blaming out Putin no the oil problems your problem you created that you Biden
0,1501702542899691525,2022-03-09 23:32:41+00:00,There 's a reason for this in the deep we will look over the other things the they will kill you is bad people from our getting everywhere but sometimes in Make okay hands stop shaking Then clean that fix that do that wash out a cap to bottle sometimes that 's bad Call your 's
0,1501700281729433606,2022-03-09 23:23:42+00:00,Shame on UN United Dictators Shame on NATO Repeat Weak Mentality of WWII Shame On EuropeanUnion12 Screwed Own Individual Countries Citizens W/ Forced Soros Boat Immigrants Shame On TheDemocrats GOP Especially RINOS SenatorRomney AnnRomney cindymccain LeaderMcConnell https //t.co/hOdPJV9xKi https //t.co/wLBzc5AY35
0,1501699859803516934,2022-03-09 23:22:01+00:00,GayleKing The difference between Ukrainian refugees and ILLEGAL immigrants is exactly that Ukranian refugees are LITERALLY fleeing for their LIVES ILLEGAL immigrant are looking to EXPLOIT the United States and where they come from may be poor they 'll live Plain amp simple
0,1501697172441550848,2022-03-09 23:11:20+00:00,hrkbenowen And that includes the new United States and from what I understand they 've indicted some of her people from the last time for spying on a sitting president
0,1501696149853511687,2022-03-09 23:07:16+00:00,JLaw_OTD A world where we women minorities POC LGBTQ÷ disabled mentally ill immigrants atheist Muslim any amp all who are n't quite WASP male all of whom together make a majority did n't have to keep reminding men that we are still in the room and can hear what you 're saying
